Ecosystem/Croptype,Geolocation,Time_Period,Yield,Year,Quarter,Province,Mean_Temp,Precipitation_Sum,Max_Wind_Gusts
Rainfed Palay,Camarines Sur,2024 Quarter 2,28925.0,2024,2,Camarines Sur,28.685533425304424,16231.60015901,64.079994
Rainfed Palay,Catanduanes,2024 Quarter 2,2510.76,2024,2,Catanduanes,28.210469483516484,3394.4999783,61.199997
Rainfed Palay,Masbate,2024 Quarter 2,22764.61,2024,2,Masbate,29.00778583045526,7204.29999515,67.32
Rainfed Palay,Sorsogon,2024 Quarter 2,15454.75,2024,2,Sorsogon,28.484602202197802,5505.89999135,72.0
Palay,Albay,2024 Quarter 2,62345.0,2024,2,Albay,28.419714393772892,7329.90005341,76.32
Palay,Camarines Norte,2024 Quarter 2,23292.77,2024,2,Camarines Norte,27.98367068772894,6696.3000112,81.72
Palay,Camarines Sur,2024 Quarter 2,152345.0,2024,2,Camarines Sur,28.685533425304424,16231.60015901,64.079994
Palay,Catanduanes,2024 Quarter 2,5431.38,2024,2,Catanduanes,28.210469483516484,3394.4999783,61.199997
Palay,Masbate,2024 Quarter 2,32743.82,2024,2,Masbate,29.00778583045526,7204.29999515,67.32
Palay,Sorsogon,2024 Quarter 2,56643.57,2024,2,Sorsogon,28.484602202197802,5505.89999135,72.0
White Corn,Albay,2024 Quarter 2,828.0,2024,2,Albay,28.419714393772892,7329.90005341,76.32
White Corn,Camarines Norte,2024 Quarter 2,393.27,2024,2,Camarines Norte,27.98367068772894,6696.3000112,81.72
White Corn,Camarines Sur,2024 Quarter 2,3463.0,2024,2,Camarines Sur,28.685533425304424,16231.60015901,64.079994
White Corn,Catanduanes,2024 Quarter 2,1.02,2024,2,Catanduanes,28.210469483516484,3394.4999783,61.199997
White Corn,Masbate,2024 Quarter 2,4547.0,2024,2,Masbate,29.00778583045526,7204.29999515,67.32
White Corn,Sorsogon,2024 Quarter 2,41.18,2024,2,Sorsogon,28.484602202197802,5505.89999135,72.0
Yellow Corn,Albay,2024 Quarter 2,14649.0,2024,2,Albay,28.419714393772892,7329.90005341,76.32
Yellow Corn,Camarines Norte,2024 Quarter 2,222.5,2024,2,Camarines Norte,27.98367068772894,6696.3000112,81.72
Yellow Corn,Camarines Sur,2024 Quarter 2,50206.0,2024,2,Camarines Sur,28.685533425304424,16231.60015901,64.079994
Yellow Corn,Catanduanes,2024 Quarter 2,0.0,2024,2,Catanduanes,28.210469483516484,3394.4999783,61.199997
Yellow Corn,Masbate,2024 Quarter 2,254.0,2024,2,Masbate,29.00778583045526,7204.29999515,67.32
Yellow Corn,Sorsogon,2024 Quarter 2,52.8,2024,2,Sorsogon,28.484602202197802,5505.89999135,72.0
Corn,Albay,2024 Quarter 2,15477.0,2024,2,Albay,28.419714393772892,7329.90005341,76.32
Corn,Camarines Norte,2024 Quarter 2,615.77,2024,2,Camarines Norte,27.98367068772894,6696.3000112,81.72
Corn,Camarines Sur,2024 Quarter 2,53669.0,2024,2,Camarines Sur,28.685533425304424,16231.60015901,64.079994
Corn,Catanduanes,2024 Quarter 2,1.02,2024,2,Catanduanes,28.210469483516484,3394.4999783,61.199997
Corn,Masbate,2024 Quarter 2,4801.0,2024,2,Masbate,29.00778583045526,7204.29999515,67.32
Corn,Sorsogon,2024 Quarter 2,93.98,2024,2,Sorsogon,28.484602202197802,5505.89999135,72.0
Irrigated Palay,Albay,2024 Quarter 3,37220.6,2024,3,Albay,27.455451987318842,17396.60027288,88.56
Irrigated Palay,Camarines Norte,2024 Quarter 3,12822.11,2024,3,Camarines Norte,27.453121449275365,11374.50015046,74.520004
Irrigated Palay,Camarines Sur,2024 Quarter 3,110967.0,2024,3,Camarines Sur,27.359575508519388,42521.50063815,90.72
Irrigated Palay,Catanduanes,2024 Quarter 3,1629.41,2024,3,Catanduanes,27.838560835748794,6251.70003415,78.84
Irrigated Palay,Masbate,2024 Quarter 3,2004.0,2024,3,Masbate,27.731341742753624,18155.3002458,83.520004
Irrigated Palay,Sorsogon,2024 Quarter 3,8930.04,2024,3,Sorsogon,27.533792055072464,13285.20002154,88.2
Rainfed Palay,Albay,2024 Quarter 3,2582.1,2024,3,Albay,27.455451987318842,17396.60027288,88.56
Rainfed Palay,Camarines Norte,2024 Quarter 3,7262.74,2024,3,Camarines Norte,27.453121449275365,11374.50015046,74.520004
Rainfed Palay,Camarines Sur,2024 Quarter 3,17843.0,2024,3,Camarines Sur,27.359575508519388,42521.50063815,90.72
Rainfed Palay,Catanduanes,2024 Quarter 3,1079.46,2024,3,Catanduanes,27.838560835748794,6251.70003415,78.84
Rainfed Palay,Masbate,2024 Quarter 3,1260.0,2024,3,Masbate,27.731341742753624,18155.3002458,83.520004
Rainfed Palay,Sorsogon,2024 Quarter 3,690.69,2024,3,Sorsogon,27.533792055072464,13285.20002154,88.2
Palay,Albay,2024 Quarter 3,39802.7,2024,3,Albay,27.455451987318842,17396.60027288,88.56
Palay,Camarines Norte,2024 Quarter 3,20084.85,2024,3,Camarines Norte,27.453121449275365,11374.50015046,74.520004
Palay,Camarines Sur,2024 Quarter 3,128810.0,2024,3,Camarines Sur,27.359575508519388,42521.50063815,90.72
Palay,Catanduanes,2024 Quarter 3,2708.87,2024,3,Catanduanes,27.838560835748794,6251.70003415,78.84
Palay,Masbate,2024 Quarter 3,3264.0,2024,3,Masbate,27.731341742753624,18155.3002458,83.520004
Palay,Sorsogon,2024 Quarter 3,9620.73,2024,3,Sorsogon,27.533792055072464,13285.20002154,88.2
White Corn,Albay,2024 Quarter 3,2940.0,2024,3,Albay,27.455451987318842,17396.60027288,88.56
White Corn,Camarines Norte,2024 Quarter 3,390.08,2024,3,Camarines Norte,27.453121449275365,11374.50015046,74.520004
White Corn,Camarines Sur,2024 Quarter 3,3651.0,2024,3,Camarines Sur,27.359575508519388,42521.50063815,90.72
White Corn,Catanduanes,2024 Quarter 3,2.24,2024,3,Catanduanes,27.838560835748794,6251.70003415,78.84
White Corn,Masbate,2024 Quarter 3,9974.0,2024,3,Masbate,27.731341742753624,18155.3002458,83.520004
White Corn,Sorsogon,2024 Quarter 3,91.71,2024,3,Sorsogon,27.533792055072464,13285.20002154,88.2
Yellow Corn,Albay,2024 Quarter 3,4921.0,2024,3,Albay,27.455451987318842,17396.60027288,88.56
Yellow Corn,Camarines Norte,2024 Quarter 3,298.54,2024,3,Camarines Norte,27.453121449275365,11374.50015046,74.520004
Yellow Corn,Camarines Sur,2024 Quarter 3,48794.0,2024,3,Camarines Sur,27.359575508519388,42521.50063815,90.72
Yellow Corn,Catanduanes,2024 Quarter 3,0.0,2024,3,Catanduanes,27.838560835748794,6251.70003415,78.84
Yellow Corn,Masbate,2024 Quarter 3,772.0,2024,3,Masbate,27.731341742753624,18155.3002458,83.520004
Yellow Corn,Sorsogon,2024 Quarter 3,18.4,2024,3,Sorsogon,27.533792055072464,13285.20002154,88.2
Corn,Albay,2024 Quarter 3,7861.0,2024,3,Albay,27.455451987318842,17396.60027288,88.56
Corn,Camarines Norte,2024 Quarter 3,688.62,2024,3,Camarines Norte,27.453121449275365,11374.50015046,74.520004
Corn,Camarines Sur,2024 Quarter 3,52445.0,2024,3,Camarines Sur,27.359575508519388,42521.50063815,90.72
Corn,Catanduanes,2024 Quarter 3,2.24,2024,3,Catanduanes,27.838560835748794,6251.70003415,78.84
Corn,Masbate,2024 Quarter 3,10746.0,2024,3,Masbate,27.731341742753624,18155.3002458,83.520004
Corn,Sorsogon,2024 Quarter 3,110.11,2024,3,Sorsogon,27.533792055072464,13285.20002154,88.2
Irrigated Palay,Albay,2024 Quarter 4,42830.0,2024,4,Albay,26.535628850241547,22649.49991929,121.32
Irrigated Palay,Camarines Norte,2024 Quarter 4,13928.75,2024,4,Camarines Norte,26.20768259782609,21480.00026914,136.44
Irrigated Palay,Camarines Sur,2024 Quarter 4,148641.0,2024,4,Camarines Sur,26.54576644623972,43194.5999291,168.84
Irrigated Palay,Catanduanes,2024 Quarter 4,1752.0,2024,4,Catanduanes,26.576931682367153,12526.50003398,234.35999
Irrigated Palay,Masbate,2024 Quarter 4,11807.0,2024,4,Masbate,27.10093499068323,18205.90003749,122.04
Irrigated Palay,Sorsogon,2024 Quarter 4,27887.99,2024,4,Sorsogon,26.582309622463768,16813.40000465,137.52
Rainfed Palay,Albay,2024 Quarter 4,14114.0,2024,4,Albay,26.535628850241547,22649.49991929,121.32
Rainfed Palay,Camarines Norte,2024 Quarter 4,5458.89,2024,4,Camarines Norte,26.20768259782609,21480.00026914,136.44
Rainfed Palay,Camarines Sur,2024 Quarter 4,46748.0,2024,4,Camarines Sur,26.54576644623972,43194.5999291,168.84
Rainfed Palay,Catanduanes,2024 Quarter 4,1568.0,2024,4,Catanduanes,26.576931682367153,12526.50003398,234.35999
Rainfed Palay,Masbate,2024 Quarter 4,53046.0,2024,4,Masbate,27.10093499068323,18205.90003749,122.04
Rainfed Palay,Sorsogon,2024 Quarter 4,13276.45,2024,4,Sorsogon,26.582309622463768,16813.40000465,137.52
Palay,Albay,2024 Quarter 4,56944.0,2024,4,Albay,26.535628850241547,22649.49991929,121.32
Palay,Camarines Norte,2024 Quarter 4,19387.64,2024,4,Camarines Norte,26.20768259782609,21480.00026914,136.44
Palay,Camarines Sur,2024 Quarter 4,195389.0,2024,4,Camarines Sur,26.54576644623972,43194.5999291,168.84
Palay,Catanduanes,2024 Quarter 4,3320.0,2024,4,Catanduanes,26.576931682367153,12526.50003398,234.35999
Palay,Masbate,2024 Quarter 4,64853.0,2024,4,Masbate,27.10093499068323,18205.90003749,122.04
Palay,Sorsogon,2024 Quarter 4,41164.43,2024,4,Sorsogon,26.582309622463768,16813.40000465,137.52
White Corn,Albay,2024 Quarter 4,1000.0,2024,4,Albay,26.535628850241547,22649.49991929,121.32
White Corn,Camarines Norte,2024 Quarter 4,130.5,2024,4,Camarines Norte,26.20768259782609,21480.00026914,136.44
White Corn,Camarines Sur,2024 Quarter 4,4267.0,2024,4,Camarines Sur,26.54576644623972,43194.5999291,168.84
White Corn,Catanduanes,2024 Quarter 4,3.17,2024,4,Catanduanes,26.576931682367153,12526.50003398,234.35999
White Corn,Masbate,2024 Quarter 4,8286.0,2024,4,Masbate,27.10093499068323,18205.90003749,122.04
White Corn,Sorsogon,2024 Quarter 4,71.8,2024,4,Sorsogon,26.582309622463768,16813.40000465,137.52
Yellow Corn,Albay,2024 Quarter 4,6725.0,2024,4,Albay,26.535628850241547,22649.49991929,121.32
Yellow Corn,Camarines Norte,2024 Quarter 4,157.85,2024,4,Camarines Norte,26.20768259782609,21480.00026914,136.44
Yellow Corn,Camarines Sur,2024 Quarter 4,25018.0,2024,4,Camarines Sur,26.54576644623972,43194.5999291,168.84
Yellow Corn,Catanduanes,2024 Quarter 4,0.0,2024,4,Catanduanes,26.576931682367153,12526.50003398,234.35999
Yellow Corn,Masbate,2024 Quarter 4,2150.0,2024,4,Masbate,27.10093499068323,18205.90003749,122.04
Yellow Corn,Sorsogon,2024 Quarter 4,34.4,2024,4,Sorsogon,26.582309622463768,16813.40000465,137.52
Corn,Albay,2024 Quarter 4,7725.0,2024,4,Albay,26.535628850241547,22649.49991929,121.32
Corn,Camarines Norte,2024 Quarter 4,288.35,2024,4,Camarines Norte,26.20768259782609,21480.00026914,136.44
Corn,Camarines Sur,2024 Quarter 4,29285.0,2024,4,Camarines Sur,26.54576644623972,43194.5999291,168.84
Corn,Catanduanes,2024 Quarter 4,3.17,2024,4,Catanduanes,26.576931682367153,12526.50003398,234.35999
Corn,Masbate,2024 Quarter 4,10436.0,2024,4,Masbate,27.10093499068323,18205.90003749,122.04
Corn,Sorsogon,2024 Quarter 4,106.2,2024,4,Sorsogon,26.582309622463768,16813.40000465,137.52
Irrigated Palay,Albay,2025 Quarter 1,33825.0,2025,1,Albay,25.608335633333336,18236.50013198,74.159996
Irrigated Palay,Camarines Norte,2025 Quarter 1,12473.38,2025,1,Camarines Norte,25.25197049537037,14789.60014124,72.36
Irrigated Palay,Camarines Sur,2025 Quarter 1,113304.0,2025,1,Camarines Sur,25.648160221321323,23576.7003481,73.799995
Irrigated Palay,Catanduanes,2025 Quarter 1,3309.31,2025,1,Catanduanes,25.572764351851852,9997.199995680001,74.88
Irrigated Palay,Masbate,2025 Quarter 1,9926.0,2025,1,Masbate,26.343341634391535,11126.5001007,79.92
Irrigated Palay,Sorsogon,2025 Quarter 1,8583.81,2025,1,Sorsogon,25.643661674074075,14424.60020285,89.64
Rainfed Palay,Albay,2025 Quarter 1,9198.0,2025,1,Albay,25.608335633333336,18236.50013198,74.159996
Rainfed Palay,Camarines Norte,2025 Quarter 1,8760.23,2025,1,Camarines Norte,25.25197049537037,14789.60014124,72.36
Rainfed Palay,Camarines Sur,2025 Quarter 1,41337.0,2025,1,Camarines Sur,25.648160221321323,23576.7003481,73.799995
Rainfed Palay,Catanduanes,2025 Quarter 1,6005.03,2025,1,Catanduanes,25.572764351851852,9997.199995680001,74.88
Rainfed Palay,Masbate,2025 Quarter 1,31992.0,2025,1,Masbate,26.343341634391535,11126.5001007,79.92
Rainfed Palay,Sorsogon,2025 Quarter 1,3158.22,2025,1,Sorsogon,25.643661674074075,14424.60020285,89.64
Palay,Albay,2025 Quarter 1,43023.0,2025,1,Albay,25.608335633333336,18236.50013198,74.159996
Palay,Camarines Norte,2025 Quarter 1,21233.61,2025,1,Camarines Norte,25.25197049537037,14789.60014124,72.36
Palay,Camarines Sur,2025 Quarter 1,154641.0,2025,1,Camarines Sur,25.648160221321323,23576.7003481,73.799995
Palay,Catanduanes,2025 Quarter 1,9314.35,2025,1,Catanduanes,25.572764351851852,9997.199995680001,74.88
Palay,Masbate,2025 Quarter 1,41918.0,2025,1,Masbate,26.343341634391535,11126.5001007,79.92
Palay,Sorsogon,2025 Quarter 1,11742.03,2025,1,Sorsogon,25.643661674074075,14424.60020285,89.64
White Corn,Albay,2025 Quarter 1,1434.0,2025,1,Albay,25.608335633333336,18236.50013198,74.159996
White Corn,Camarines Norte,2025 Quarter 1,0.0,2025,1,Camarines Norte,25.25197049537037,14789.60014124,72.36
White Corn,Camarines Sur,2025 Quarter 1,6376.0,2025,1,Camarines Sur,25.648160221321323,23576.7003481,73.799995
White Corn,Catanduanes,2025 Quarter 1,1.84,2025,1,Catanduanes,25.572764351851852,9997.199995680001,74.88
White Corn,Masbate,2025 Quarter 1,18572.16,2025,1,Masbate,26.343341634391535,11126.5001007,79.92
White Corn,Sorsogon,2025 Quarter 1,40.0,2025,1,Sorsogon,25.643661674074075,14424.60020285,89.64
Yellow Corn,Albay,2025 Quarter 1,6592.0,2025,1,Albay,25.608335633333336,18236.50013198,74.159996
Yellow Corn,Camarines Norte,2025 Quarter 1,0.0,2025,1,Camarines Norte,25.25197049537037,14789.60014124,72.36
Yellow Corn,Camarines Sur,2025 Quarter 1,29242.0,2025,1,Camarines Sur,25.648160221321323,23576.7003481,73.799995
Yellow Corn,Catanduanes,2025 Quarter 1,0.0,2025,1,Catanduanes,25.572764351851852,9997.199995680001,74.88
Yellow Corn,Masbate,2025 Quarter 1,700.0,2025,1,Masbate,26.343341634391535,11126.5001007,79.92
Yellow Corn,Sorsogon,2025 Quarter 1,22.0,2025,1,Sorsogon,25.643661674074075,14424.60020285,89.64
Corn,Albay,2025 Quarter 1,8026.0,2025,1,Albay,25.608335633333336,18236.50013198,74.159996
Corn,Camarines Norte,2025 Quarter 1,0.0,2025,1,Camarines Norte,25.25197049537037,14789.60014124,72.36
Corn,Camarines Sur,2025 Quarter 1,35618.0,2025,1,Camarines Sur,25.648160221321323,23576.7003481,73.799995
Corn,Catanduanes,2025 Quarter 1,1.84,2025,1,Catanduanes,25.572764351851852,9997.199995680001,74.88
Corn,Masbate,2025 Quarter 1,19272.16,2025,1,Masbate,26.343341634391535,11126.5001007,79.92
Corn,Sorsogon,2025 Quarter 1,62.0,2025,1,Sorsogon,25.643661674074075,14424.60020285,89.64
Irrigated Palay,Albay,2025 Quarter 2,61672.0,2025,2,Albay,27.791677100732603,9194.20005534,59.039997
Irrigated Palay,Camarines Norte,2025 Quarter 2,19371.73,2025,2,Camarines Norte,27.53602114102564,5961.80008668,55.079998
Irrigated Palay,Camarines Sur,2025 Quarter 2,125768.0,2025,2,Camarines Sur,28.079112152064152,19944.90026441,60.479996
Irrigated Palay,Catanduanes,2025 Quarter 2,2730.48,2025,2,Catanduanes,27.681463070818072,3879.20001964,54.0
Irrigated Palay,Masbate,2025 Quarter 2,17509.0,2025,2,Masbate,28.24894978597593,9621.40012147,62.639996
Irrigated Palay,Sorsogon,2025 Quarter 2,30048.57,2025,2,Sorsogon,27.628631533333333,7354.10004086,60.120003
Rainfed Palay,Albay,2025 Quarter 2,5494.0,2025,2,Albay,27.791677100732603,9194.20005534,59.039997
Rainfed Palay,Camarines Norte,2025 Quarter 2,7337.36,2025,2,Camarines Norte,27.53602114102564,5961.80008668,55.079998
Rainfed Palay,Camarines Sur,2025 Quarter 2,28711.0,2025,2,Camarines Sur,28.079112152064152,19944.90026441,60.479996
Rainfed Palay,Catanduanes,2025 Quarter 2,3180.9,2025,2,Catanduanes,27.681463070818072,3879.20001964,54.0
Rainfed Palay,Masbate,2025 Quarter 2,40198.0,2025,2,Masbate,28.24894978597593,9621.40012147,62.639996
Rainfed Palay,Sorsogon,2025 Quarter 2,12522.17,2025,2,Sorsogon,27.628631533333333,7354.10004086,60.120003
Palay,Albay,2025 Quarter 2,67166.0,2025,2,Albay,27.791677100732603,9194.20005534,59.039997
Palay,Camarines Norte,2025 Quarter 2,26709.09,2025,2,Camarines Norte,27.53602114102564,5961.80008668,55.079998
Palay,Camarines Sur,2025 Quarter 2,154479.0,2025,2,Camarines Sur,28.079112152064152,19944.90026441,60.479996
Palay,Catanduanes,2025 Quarter 2,5911.39,2025,2,Catanduanes,27.681463070818072,3879.20001964,54.0
Palay,Masbate,2025 Quarter 2,57707.0,2025,2,Masbate,28.24894978597593,9621.40012147,62.639996
Palay,Sorsogon,2025 Quarter 2,42570.74,2025,2,Sorsogon,27.628631533333333,7354.10004086,60.120003
White Corn,Albay,2025 Quarter 2,1882.0,2025,2,Albay,27.791677100732603,9194.20005534,59.039997
White Corn,Camarines Norte,2025 Quarter 2,440.07,2025,2,Camarines Norte,27.53602114102564,5961.80008668,55.079998
White Corn,Camarines Sur,2025 Quarter 2,3330.0,2025,2,Camarines Sur,28.079112152064152,19944.90026441,60.479996
White Corn,Catanduanes,2025 Quarter 2,8.07,2025,2,Catanduanes,27.681463070818072,3879.20001964,54.0
White Corn,Masbate,2025 Quarter 2,3748.0,2025,2,Masbate,28.24894978597593,9621.40012147,62.639996
White Corn,Sorsogon,2025 Quarter 2,47.9,2025,2,Sorsogon,27.628631533333333,7354.10004086,60.120003
Yellow Corn,Albay,2025 Quarter 2,7533.0,2025,2,Albay,27.791677100732603,9194.20005534,59.039997
Yellow Corn,Camarines Norte,2025 Quarter 2,70.4,2025,2,Camarines Norte,27.53602114102564,5961.80008668,55.079998
Yellow Corn,Camarines Sur,2025 Quarter 2,50270.0,2025,2,Camarines Sur,28.079112152064152,19944.90026441,60.479996
Yellow Corn,Catanduanes,2025 Quarter 2,0.0,2025,2,Catanduanes,27.681463070818072,3879.20001964,54.0
Yellow Corn,Masbate,2025 Quarter 2,710.0,2025,2,Masbate,28.24894978597593,9621.40012147,62.639996
Yellow Corn,Sorsogon,2025 Quarter 2,37.44,2025,2,Sorsogon,27.628631533333333,7354.10004086,60.120003
Corn,Albay,2025 Quarter 2,9415.0,2025,2,Albay,27.791677100732603,9194.20005534,59.039997
Corn,Camarines Norte,2025 Quarter 2,510.47,2025,2,Camarines Norte,27.53602114102564,5961.80008668,55.079998
Corn,Camarines Sur,2025 Quarter 2,53600.0,2025,2,Camarines Sur,28.079112152064152,19944.90026441,60.479996
Corn,Catanduanes,2025 Quarter 2,8.07,2025,2,Catanduanes,27.681463070818072,3879.20001964,54.0
Corn,Masbate,2025 Quarter 2,4458.0,2025,2,Masbate,28.24894978597593,9621.40012147,62.639996
Corn,Sorsogon,2025 Quarter 2,85.34,2025,2,Sorsogon,27.628631533333333,7354.10004086,60.120003
Irrigated Palay,Albay,2025 Quarter 3,40846.2,2025,3,Albay,26.769534631038646,18337.90030292,109.079994
Irrigated Palay,Camarines Norte,2025 Quarter 3,12727.91,2025,3,Camarines Norte,26.88051816304348,10913.80007435,78.479996
Irrigated Palay,Camarines Sur,2025 Quarter 3,107088.0,2025,3,Camarines Sur,26.760330063160986,37589.30028586,93.6
Irrigated Palay,Catanduanes,2025 Quarter 3,2725.46,2025,3,Catanduanes,27.127854949275363,8373.49998443,94.32
Irrigated Palay,Masbate,2025 Quarter 3,1487.0,2025,3,Masbate,27.18650152536232,20438.90030589,149.04001
Irrigated Palay,Sorsogon,2025 Quarter 3,7650.58,2025,3,Sorsogon,26.74484875942029,15547.10011965,158.76
Rainfed Palay,Albay,2025 Quarter 3,3117.9,2025,3,Albay,26.769534631038646,18337.90030292,109.079994
Rainfed Palay,Camarines Norte,2025 Quarter 3,6474.89,2025,3,Camarines Norte,26.88051816304348,10913.80007435,78.479996
Rainfed Palay,Camarines Sur,2025 Quarter 3,17923.0,2025,3,Camarines Sur,26.760330063160986,37589.30028586,93.6
Rainfed Palay,Catanduanes,2025 Quarter 3,1996.42,2025,3,Catanduanes,27.127854949275363,8373.49998443,94.32
Rainfed Palay,Masbate,2025 Quarter 3,3319.0,2025,3,Masbate,27.18650152536232,20438.90030589,149.04001
Rainfed Palay,Sorsogon,2025 Quarter 3,581.54,2025,3,Sorsogon,26.74484875942029,15547.10011965,158.76
Palay,Albay,2025 Quarter 3,43964.1,2025,3,Albay,26.769534631038646,18337.90030292,109.079994
Palay,Camarines Norte,2025 Quarter 3,19202.8,2025,3,Camarines Norte,26.88051816304348,10913.80007435,78.479996
Palay,Camarines Sur,2025 Quarter 3,125011.0,2025,3,Camarines Sur,26.760330063160986,37589.30028586,93.6
Palay,Catanduanes,2025 Quarter 3,4721.89,2025,3,Catanduanes,27.127854949275363,8373.49998443,94.32
Palay,Masbate,2025 Quarter 3,4806.0,2025,3,Masbate,27.18650152536232,20438.90030589,149.04001
Palay,Sorsogon,2025 Quarter 3,8232.12,2025,3,Sorsogon,26.74484875942029,15547.10011965,158.76
White Corn,Albay,2025 Quarter 3,2146.5,2025,3,Albay,26.769534631038646,18337.90030292,109.079994
White Corn,Camarines Norte,2025 Quarter 3,379.09,2025,3,Camarines Norte,26.88051816304348,10913.80007435,78.479996
White Corn,Camarines Sur,2025 Quarter 3,3915.0,2025,3,Camarines Sur,26.760330063160986,37589.30028586,93.6
White Corn,Catanduanes,2025 Quarter 3,3.52,2025,3,Catanduanes,27.127854949275363,8373.49998443,94.32
White Corn,Masbate,2025 Quarter 3,5879.0,2025,3,Masbate,27.18650152536232,20438.90030589,149.04001
White Corn,Sorsogon,2025 Quarter 3,64.95,2025,3,Sorsogon,26.74484875942029,15547.10011965,158.76
Yellow Corn,Albay,2025 Quarter 3,4517.84,2025,3,Albay,26.769534631038646,18337.90030292,109.079994
Yellow Corn,Camarines Norte,2025 Quarter 3,291.21,2025,3,Camarines Norte,26.88051816304348,10913.80007435,78.479996
Yellow Corn,Camarines Sur,2025 Quarter 3,50970.0,2025,3,Camarines Sur,26.760330063160986,37589.30028586,93.6
